timestamp,ticker,feat_price,feat_dev,feat_rsi,feat_vol,feat_volatility,feat_trend,feat_dayofweek,feat_macd,feat_bb_pos,feat_gap,feat_nikkei_trend,feat_fear_index,feat_market_phase,label
2025-01-14,7532.T,817.2,-0.55,45.14,1.02,41.78,1.05,1,-3.96,-8.16,-1.04,-2.27,16.96,1,1
2025-01-28,7532.T,840.1,1.46,43.57,1.26,19.14,1.04,1,-2.64,34.27,0.27,-0.05,18.04,1,1
2025-02-12,7532.T,844.2,0.83,61.21,1.76,24.29,1.02,2,-0.19,17.19,-0.88,1.27,15.14,1,0
2025-02-27,7532.T,800.2,-4.13,31.6,1.03,26.1,1.0,3,-5.83,-76.92,-1.1,-1.95,14.43,1,0
2025-03-13,7532.T,807.7,-1.12,50.75,0.98,26.22,0.99,3,0.16,-16.53,1.33,-5.58,17.47,0,1
2025-03-28,7532.T,833.1,3.07,74.13,1.03,18.28,0.98,4,4.79,69.03,-0.33,-2.97,18.3,1,0
2025-04-11,7532.T,853.7,4.76,55.13,1.42,49.31,0.99,4,3.47,91.01,-2.28,-8.71,56.52,0,1
2025-04-25,7532.T,847.6,0.81,71.01,1.12,21.24,1.02,4,0.93,12.63,-1.1,-3.81,57.77,0,1
2025-05-14,7532.T,893.8,3.38,58.45,1.27,14.5,1.03,2,0.47,51.37,-0.72,13.53,13.92,2,1
2025-05-28,7532.T,914.0,2.34,57.59,0.7,22.22,1.04,2,-0.34,48.83,0.36,5.65,11.56,2,1
2025-06-11,7532.T,940.2,2.59,64.07,0.87,19.01,1.04,2,-1.65,73.06,-0.02,0.77,13.17,1,1
2025-06-25,7532.T,950.9,1.94,62.0,0.95,14.66,1.03,2,0.23,65.0,-0.54,3.23,14.16,2,1
2025-07-09,7532.T,995.2,3.88,64.73,0.67,22.33,1.03,2,1.86,67.96,0.16,3.64,13.46,2,0
2025-07-24,7532.T,1008.8,2.29,68.94,0.93,9.94,1.03,3,-1.88,56.27,0.8,7.41,16.71,2,0
2025-08-07,7532.T,1061.6,5.53,65.32,0.73,22.28,1.03,3,4.71,125.66,0.7,3.11,17.18,2,0
2025-08-22,7532.T,1097.9,5.92,73.27,0.72,23.24,1.03,4,2.96,80.71,-0.0,1.93,18.16,1,0
2025-09-05,7532.T,1098.7,2.67,62.16,0.6,19.02,1.04,4,-2.08,65.41,-0.42,4.77,18.07,2,0
2025-09-22,7532.T,984.7,-7.28,25.54,0.96,19.73,1.02,0,-12.84,-107.16,-0.0,6.71,13.39,2,1
2025-10-07,7532.T,944.4,-6.86,26.94,0.69,26.12,0.98,1,-5.91,-64.26,-0.21,11.47,20.27,2,1
2025-10-22,7532.T,942.2,-2.13,47.44,0.67,28.09,0.95,2,2.25,-36.92,-0.67,8.38,26.94,2,1
2025-11-06,7532.T,986.8,4.32,66.94,1.05,37.03,0.95,3,7.46,106.14,-0.0,6.12,27.63,2,0
2025-11-20,7532.T,905.9,-4.4,47.18,0.67,32.26,0.98,3,-6.08,-67.03,0.15,1.05,26.82,1,1
2025-12-05,7532.T,936.1,-0.9,46.68,0.68,26.2,1.0,4,1.66,-13.36,-1.58,-0.77,24.75,1,1
2025-12-19,7532.T,971.1,3.53,61.5,1.04,24.44,0.99,4,3.7,82.71,-0.6,-0.64,20.37,1,0
2026-01-07,7532.T,918.7,-2.47,34.08,1.06,14.06,1.0,2,-3.45,-80.29,-1.47,2.91,18.0,1,0
2026-01-22,7532.T,924.9,-1.04,47.47,0.96,42.83,0.99,3,3.12,-21.42,-0.39,8.45,21.38,2,1
2026-02-05,7532.T,960.6,3.92,64.52,0.77,25.02,0.99,3,3.53,94.55,1.3,3.57,24.09,2,1
2026-02-20,7532.T,1005.0,6.17,78.95,1.61,21.04,1.0,4,4.56,98.87,0.47,5.84,24.67,2,1
2023-05-26,7550.T,5490.4,17.58,84.37,1.08,77.75,1.08,4,53.85,72.99,0.0,8.02,11.48,2,1
2023-06-09,7550.T,5871.8,11.0,66.42,1.09,31.74,1.13,4,-9.02,51.49,2.28,9.79,16.88,2,1
2023-06-23,7550.T,6092.4,4.58,56.68,1.2,32.3,1.14,4,-29.09,43.84,-0.02,6.03,19.08,2,1
2023-07-07,7550.T,6407.1,4.19,63.91,0.87,16.81,1.11,4,-20.93,61.78,-0.58,0.38,17.44,1,1
2023-07-24,7550.T,6933.6,8.25,78.79,1.07,20.11,1.06,0,11.63,116.67,1.07,-0.25,16.61,1,1
2023-08-07,7550.T,6929.7,2.95,56.16,0.95,84.19,1.06,0,-59.98,28.41,-0.57,-0.41,16.05,1,0
2023-08-22,7550.T,6589.5,-3.64,38.09,0.44,73.12,1.04,1,-66.83,-39.65,0.03,-2.58,15.27,1,0
2023-09-05,7550.T,6768.9,0.3,53.04,0.52,33.17,1.01,1,4.25,3.96,-0.95,2.43,14.63,1,1
2023-09-20,7550.T,6414.0,-3.8,30.14,0.66,16.36,0.99,2,-36.25,-88.74,-0.97,3.66,14.97,2,1
2023-10-04,7550.T,6370.1,-3.41,38.36,0.63,18.99,0.98,2,-17.95,-70.37,-1.54,-7.6,15.99,0,1
2023-10-19,7550.T,6863.1,3.52,58.99,0.5,35.65,0.99,3,41.07,55.77,-0.79,-4.82,21.7,0,1
2023-11-02,7550.T,7777.4,11.21,73.07,1.83,32.92,1.02,3,92.46,81.9,0.54,4.66,22.11,2,1
2023-11-17,7550.T,8723.1,13.4,73.63,0.52,54.68,1.08,4,75.37,75.83,0.48,6.86,19.99,2,0
2023-12-04,7550.T,7717.3,-5.88,20.9,0.95,25.9,1.1,0,-147.63,-55.02,-1.8,4.01,15.23,2,0
2023-12-18,7550.T,6994.0,-11.61,16.48,0.69,32.44,1.04,0,-123.31,-62.05,1.25,-2.46,15.19,1,1
2024-01-04,7550.T,7253.8,-0.56,52.46,0.5,22.15,0.95,3,44.68,-5.15,-0.19,0.17,17.93,1,1
2024-01-19,7550.T,7561.8,5.16,68.08,1.2,40.4,0.94,4,85.04,77.03,0.96,9.78,15.54,2,0
2024-02-02,7550.T,7115.1,-1.84,44.1,0.61,26.95,0.98,4,-20.92,-31.24,1.07,8.62,15.32,2,0
2024-02-19,7550.T,6633.8,-6.36,38.64,0.55,70.47,1.0,0,-60.05,-55.41,-0.02,6.97,16.41,2,0
2024-03-05,7550.T,6306.1,-5.82,50.38,0.51,20.17,0.96,1,-0.98,-54.41,-0.66,10.9,16.0,2,0
2024-03-19,7550.T,6357.3,0.54,43.74,1.19,25.28,0.93,1,31.76,11.65,-0.17,3.99,17.18,2,0
2024-04-03,7550.T,6196.6,-1.18,52.34,0.65,40.39,0.95,2,30.25,-29.76,-0.52,-1.61,18.44,1,0
2024-04-17,7550.T,5786.6,-6.31,35.65,0.65,25.16,0.97,2,-32.99,-110.59,-0.19,-5.1,17.57,0,1
2024-05-02,7550.T,5936.8,-2.24,52.46,1.41,19.43,0.98,3,18.32,-37.27,1.04,-3.08,21.12,0,1
2024-05-20,7550.T,6340.9,5.61,64.88,0.93,30.94,0.98,0,63.66,103.18,-0.65,2.92,19.56,1,0
2024-06-03,7550.T,6131.4,0.82,50.72,0.47,31.45,1.0,0,-7.25,16.24,1.1,1.8,15.07,1,0
2024-06-17,7550.T,6003.0,-1.73,49.21,0.87,31.3,1.01,0,-17.49,-38.04,-0.65,-2.48,14.04,1,0
2024-07-01,7550.T,5992.1,-0.14,44.55,0.96,26.27,1.0,0,12.84,-4.08,0.49,1.82,11.99,1,1
2024-07-16,7550.T,6102.8,0.91,55.69,0.5,31.25,1.0,1,3.53,18.66,-0.11,8.33,14.75,2,0
2024-07-30,7550.T,5860.7,-3.37,37.11,0.97,23.58,1.0,1,-32.39,-74.24,-0.0,-2.79,22.56,1,0
2024-08-14,7550.T,6431.8,8.17,60.65,2.0,93.95,0.99,2,58.56,90.91,-0.72,-11.71,66.48,0,1
2024-08-28,7550.T,7441.5,18.03,94.44,1.09,27.7,1.02,2,124.77,86.74,0.23,-0.4,66.81,1,1
2024-09-11,7550.T,7429.6,6.25,61.12,0.74,23.71,1.08,2,-28.21,34.21,0.13,-2.26,24.18,1,1
2024-09-27,7550.T,7870.4,4.0,67.2,1.42,24.3,1.11,4,-28.38,72.53,0.46,3.8,27.16,2,1
2024-10-11,7550.T,7998.4,2.68,58.69,0.64,30.88,1.08,4,-20.92,48.91,0.11,11.19,30.16,2,0
2024-10-28,7550.T,7491.3,-4.24,36.1,0.71,15.17,1.03,0,-88.32,-84.27,0.43,-3.07,26.04,0,1
2024-11-12,7550.T,7663.0,-1.18,49.77,3.89,38.43,1.0,1,6.69,-21.99,-0.94,-0.58,19.19,1,1
2024-11-26,7550.T,8970.0,11.36,77.16,0.53,47.82,1.01,1,119.27,73.86,-0.71,-0.42,18.29,1,1
2024-12-10,7550.T,9487.0,8.89,66.67,0.49,21.8,1.06,1,21.96,59.85,-0.6,-0.02,13.89,1,0
2024-12-24,7550.T,9008.7,-2.39,36.83,0.75,11.68,1.08,1,-93.79,-56.99,-0.83,1.55,12.22,1,0
2025-01-14,7550.T,8347.7,-8.34,15.9,1.4,18.61,1.04,1,-112.01,-111.0,-0.49,-2.27,16.96,1,1
2025-01-28,7550.T,8561.1,-1.78,40.66,0.66,17.01,0.98,1,9.05,-24.33,-0.16,-0.05,18.04,1,1
2025-02-12,7550.T,8754.6,2.66,72.25,2.26,13.92,0.96,2,47.5,81.78,0.15,1.27,15.14,1,0
2025-02-27,7550.T,7623.3,-7.22,29.41,0.48,51.41,0.96,3,-52.73,-67.61,-0.0,-1.95,14.43,1,1
2025-03-13,7550.T,8238.6,3.32,70.4,1.26,37.75,0.96,3,69.3,34.54,1.86,-5.58,17.47,0,1
2025-03-28,7550.T,8350.0,4.31,66.85,0.93,34.31,0.98,4,36.21,55.63,-0.29,-2.97,18.3,1,0
2025-04-11,7550.T,8238.4,2.41,54.02,0.59,66.34,1.0,4,11.76,31.16,-0.72,-8.71,56.52,0,1
2025-04-25,7550.T,8779.5,6.31,85.81,0.76,25.16,1.02,4,70.16,56.6,-0.55,-3.81,57.77,0,0
2025-05-14,7550.T,8302.2,-2.81,35.72,2.72,31.44,1.03,2,-60.33,-26.38,-2.85,13.53,13.92,2,0
2025-05-28,7550.T,7904.5,-7.18,16.16,1.06,12.72,1.02,2,-73.06,-82.32,0.65,5.65,11.56,2,1
2025-06-11,7550.T,8034.1,-1.01,47.05,1.11,21.88,0.98,2,19.96,-12.02,-0.05,0.77,13.17,1,1
2025-06-25,7550.T,8156.7,2.58,69.86,1.43,21.03,0.96,2,54.1,68.59,-0.67,3.23,14.16,2,1
2025-07-09,7550.T,8110.8,-0.41,49.11,0.72,40.21,0.99,2,-9.9,-5.91,-0.24,3.64,13.46,2,0
2025-07-24,7550.T,7981.3,-2.0,30.9,0.94,17.32,1.01,3,-27.0,-29.13,0.74,7.41,16.71,2,1
2025-08-07,7550.T,7988.2,0.03,56.64,1.19,9.51,1.0,3,18.91,0.64,-0.21,3.11,17.18,2,1
2025-08-22,7550.T,9766.1,12.78,74.31,0.63,104.88,1.03,4,121.75,53.84,-0.1,1.93,18.16,1,0
2025-09-05,7550.T,9289.7,0.21,16.32,0.39,14.49,1.07,4,-102.92,1.17,-0.03,4.77,18.07,2,1
2025-09-22,7550.T,9758.1,1.96,66.11,0.8,29.34,1.07,0,13.01,29.68,-0.58,6.71,13.39,2,1
2025-10-07,7550.T,9995.0,3.74,62.4,0.8,32.02,1.03,1,11.34,55.22,-0.58,11.47,20.27,2,1
2025-10-22,7550.T,9972.0,0.26,52.71,0.51,24.08,1.02,2,-40.99,6.75,0.2,8.38,26.94,2,0
2025-11-06,7550.T,9222.0,-6.56,20.68,1.48,18.99,1.02,3,-87.55,-113.55,-0.96,6.12,27.63,2,1
2025-11-20,7550.T,8537.0,-9.69,18.96,0.71,22.06,0.98,3,-96.87,-97.39,0.64,1.05,26.82,1,1
2025-12-05,7550.T,9194.0,0.1,55.82,0.66,29.22,0.96,4,47.05,1.49,-0.29,-0.77,24.75,1,1
2025-12-19,7550.T,9178.0,0.83,49.14,1.07,25.81,0.97,4,19.91,15.31,0.01,-0.64,20.37,1,0
2026-01-07,7550.T,8801.0,-3.24,23.75,0.94,12.79,0.99,2,-20.65,-91.97,-0.51,2.91,18.0,1,0
2026-01-22,7550.T,8589.0,-3.49,33.69,1.0,21.62,0.99,3,-8.68,-72.32,-0.03,8.45,21.38,2,0
2026-02-05,7550.T,8770.0,1.32,56.27,1.16,24.84,0.97,3,36.43,29.31,1.75,3.57,24.09,2,1
2026-02-20,7550.T,9862.0,10.35,85.51,0.95,29.85,1.0,4,121.48,85.89,0.84,5.84,24.67,2,0
2023-05-26,7649.T,1890.7,-0.29,55.95,0.92,24.18,1.02,4,-1.65,-6.92,-0.85,8.02,11.48,2,0
2023-06-09,7649.T,1894.6,-0.57,31.41,0.83,13.63,1.01,4,-3.93,-14.81,0.81,9.79,16.88,2,1
2023-06-23,7649.T,1986.1,2.94,66.72,1.18,19.05,1.01,4,7.28,73.61,0.1,6.03,19.08,2,1
2023-07-07,7649.T,2023.8,2.05,59.04,0.78,33.45,1.02,4,-1.51,30.7,-0.68,0.38,17.44,1,1
2023-07-24,7649.T,2014.8,-0.6,29.0,0.73,13.95,1.03,0,-7.32,-16.38,0.5,-0.25,16.61,1,1
2023-08-07,7649.T,2052.8,0.99,52.86,0.65,16.48,1.02,0,0.34,40.2,-0.21,-0.41,16.05,1,1
2023-08-22,7649.T,2123.0,2.71,57.46,0.94,23.39,1.01,1,0.48,50.6,-0.12,-2.58,15.27,1,0
2023-09-05,7649.T,2106.2,0.12,37.05,0.93,10.45,1.02,1,-5.4,3.37,-0.34,2.43,14.63,1,0
2023-09-20,7649.T,2023.6,-3.67,33.46,1.06,19.27,1.01,2,-10.34,-127.56,-0.35,3.66,14.97,2,0
2023-10-04,7649.T,1924.4,-5.49,28.44,1.09,32.93,0.99,2,-13.72,-72.1,-0.14,-7.6,15.99,0,0
2023-10-19,7649.T,1842.7,-5.87,33.03,0.51,18.09,0.96,3,-6.38,-76.3,-1.28,-4.82,21.7,0,1
2023-11-02,7649.T,1978.8,3.94,67.45,0.78,20.71,0.96,3,19.15,82.74,-0.1,4.66,22.11,2,1
2023-11-17,7649.T,2055.0,6.25,77.63,0.95,17.2,0.98,4,15.95,80.91,-1.01,6.86,19.99,2,0
2023-12-04,7649.T,2056.6,1.85,61.82,0.9,10.42,1.03,0,-0.22,32.44,-0.57,4.01,15.23,2,0
2023-12-18,7649.T,1972.4,-4.24,27.42,1.24,23.61,1.04,0,-16.2,-126.26,-0.26,-2.46,15.19,1,1
2024-01-04,7649.T,2134.7,3.3,56.47,1.1,24.9,1.02,3,10.01,65.45,-0.8,0.17,17.93,1,1
2024-01-19,7649.T,2146.1,2.69,57.69,0.69,18.35,1.01,4,1.53,42.27,0.15,9.78,15.54,2,1
2024-02-02,7649.T,2263.7,3.9,72.66,0.65,18.17,1.03,4,7.4,68.8,-0.43,8.62,15.32,2,0
2024-02-19,7649.T,2299.4,3.61,53.28,1.56,33.3,1.03,0,-4.45,71.62,-0.0,6.97,16.41,2,1
2024-03-05,7649.T,2285.2,0.26,57.46,0.59,21.67,1.04,1,-6.63,5.59,-0.69,10.9,16.0,2,1
2024-03-19,7649.T,2534.0,7.87,77.06,0.47,20.12,1.03,1,14.33,94.86,0.23,3.99,17.18,2,0
2024-04-03,7649.T,2432.4,-0.18,48.91,2.63,20.18,1.04,2,-13.21,-2.44,2.0,-1.61,18.44,1,0
2024-04-17,7649.T,2341.9,-4.75,23.92,0.86,16.8,1.03,2,-22.04,-90.32,0.27,-5.1,17.57,0,0
2024-05-02,7649.T,2280.8,-4.02,35.53,1.51,19.97,0.99,3,-9.51,-55.32,0.3,-3.08,21.12,0,1
2024-05-20,7649.T,2354.1,1.26,59.21,0.74,27.7,0.97,0,12.02,36.45,-0.12,2.92,19.56,1,0
2024-06-03,7649.T,2419.2,4.28,56.93,1.26,32.96,0.98,0,7.51,106.72,0.7,1.8,15.07,1,0
2024-06-17,7649.T,2283.3,-2.49,48.87,1.15,25.75,1.0,0,-11.76,-50.37,0.73,-2.48,14.04,1,1
2024-07-01,7649.T,2159.6,-6.02,34.96,0.87,50.1,1.0,0,-14.16,-81.43,0.32,1.82,11.99,1,1
2024-07-16,7649.T,2284.2,2.04,46.11,0.71,20.63,0.98,1,15.81,37.06,0.97,8.33,14.75,2,1
2024-07-30,7649.T,2434.8,6.59,69.76,0.54,34.71,0.99,1,15.97,70.29,0.16,-2.79,22.56,1,1
2024-08-14,7649.T,2557.5,6.82,68.43,0.87,35.63,1.03,2,8.05,86.65,0.41,-11.71,66.48,0,0
2024-08-28,7649.T,2561.9,3.21,73.25,0.64,16.89,1.05,2,-1.47,52.76,0.26,-0.4,66.81,1,0
2024-09-11,7649.T,2458.2,-2.08,44.19,0.92,26.01,1.04,2,-10.28,-51.83,0.06,-2.26,24.18,1,1
2024-09-27,7649.T,2650.9,6.08,66.63,0.76,29.84,1.01,4,14.19,124.14,0.02,3.8,27.16,2,1
2024-10-11,7649.T,2659.2,3.74,69.74,0.89,21.64,1.01,4,4.78,45.62,-0.37,11.19,30.16,2,0
2024-10-28,7649.T,2562.9,-2.04,20.78,0.66,12.18,1.02,0,-17.83,-35.39,-0.27,-3.07,26.04,0,0
2024-11-12,7649.T,2574.7,-0.78,37.43,0.87,14.24,1.01,1,-4.4,-17.92,0.67,-0.58,19.19,1,0
2024-11-26,7649.T,2479.8,-2.36,42.39,0.76,17.97,0.99,1,-6.85,-73.34,0.0,-0.42,18.29,1,1
2024-12-10,7649.T,2480.8,-1.21,46.68,1.3,15.95,0.98,1,4.11,-41.12,0.25,-0.02,13.89,1,0
2024-12-24,7649.T,2424.7,-1.95,29.5,1.28,16.17,0.98,1,-6.29,-64.7,-0.66,1.55,12.22,1,0
2025-01-14,7649.T,2454.7,0.01,50.94,2.2,21.81,0.99,1,8.89,0.4,-0.28,-2.27,16.96,1,1
2025-01-28,7649.T,2625.8,6.42,73.6,0.88,18.71,0.99,1,18.05,125.54,1.71,-0.05,18.04,1,0
2025-02-12,7649.T,2582.1,1.48,56.01,0.68,18.86,1.02,2,-4.46,27.16,-0.11,1.27,15.14,1,1
2025-02-27,7649.T,2719.0,3.62,71.71,1.43,13.97,1.03,3,5.38,86.51,-0.41,-1.95,14.43,1,1
2025-03-13,7649.T,2757.6,2.77,58.04,0.66,24.76,1.03,3,-3.15,53.39,-0.2,-5.58,17.47,0,1
2025-03-28,7649.T,2820.5,2.4,62.45,0.86,16.19,1.03,4,1.49,69.36,-1.06,-2.97,18.3,1,0
2025-04-11,7649.T,3027.0,8.44,69.86,3.72,35.87,1.02,4,12.46,186.22,4.99,-8.71,56.52,0,0
2025-04-25,7649.T,2854.2,-0.37,55.93,0.88,42.79,1.03,4,-15.3,-5.62,0.16,-3.81,57.77,0,1
2025-05-14,7649.T,3048.8,3.27,60.07,0.78,25.91,1.03,2,3.79,49.2,0.26,13.53,13.92,2,1
2025-05-28,7649.T,3132.0,3.62,56.69,0.73,22.95,1.03,2,-0.06,61.02,-0.06,5.65,11.56,2,1
2025-06-11,7649.T,3093.4,-0.2,59.23,0.61,13.21,1.03,2,-10.83,-6.87,-0.0,0.77,13.17,1,1
2025-06-25,7649.T,3159.8,0.93,55.04,1.01,16.26,1.02,2,0.19,36.84,-0.77,3.23,14.16,2,1
2025-07-09,7649.T,3360.8,5.04,72.66,1.7,20.03,1.02,2,13.98,89.62,0.35,3.64,13.46,2,1
2025-07-24,7649.T,3654.0,7.44,74.12,0.95,45.83,1.04,3,14.66,61.91,-0.98,7.41,16.71,2,0
2025-08-07,7649.T,3845.2,7.36,60.5,0.71,25.99,1.06,3,6.27,81.53,1.05,3.11,17.18,2,0
2025-08-22,7649.T,3971.0,6.45,67.29,1.09,35.7,1.06,4,9.45,96.49,0.39,1.93,18.16,1,0
2025-09-05,7649.T,3758.8,-0.75,51.68,0.67,20.33,1.04,4,-23.96,-15.41,0.16,4.77,18.07,2,1
2025-09-22,7649.T,3612.7,-4.83,41.21,0.92,19.42,1.02,0,-28.21,-97.28,-0.49,6.71,13.39,2,0
2025-10-07,7649.T,3360.1,-8.09,13.13,0.85,24.85,0.99,1,-35.92,-88.84,-1.08,11.47,20.27,2,0
2025-10-22,7649.T,3510.2,-0.01,50.51,0.68,30.89,0.96,2,19.89,-0.19,0.06,8.38,26.94,2,0
2025-11-06,7649.T,3343.2,-1.67,32.57,0.46,21.76,0.95,3,0.65,-38.42,-0.35,6.12,27.63,2,1
2025-11-20,7649.T,3625.6,4.9,74.74,1.41,33.28,0.98,3,28.03,89.69,-1.08,1.05,26.82,1,1
2025-12-05,7649.T,3578.9,1.21,55.87,0.91,25.83,1.01,4,-6.36,16.48,0.17,-0.77,24.75,1,1
2025-12-19,7649.T,3624.6,0.04,51.22,1.1,27.47,1.03,4,-8.37,1.15,-0.16,-0.64,20.37,1,0
2026-01-07,7649.T,3557.0,-2.06,36.33,1.59,20.7,1.02,2,-8.77,-86.98,-1.06,2.91,18.0,1,1
2026-01-22,7649.T,3796.6,3.12,55.83,0.82,43.57,1.01,3,15.66,60.04,-0.45,8.45,21.38,2,0
2026-02-05,7649.T,3581.8,-2.68,37.58,0.7,23.22,1.01,3,-31.22,-41.69,1.84,3.57,24.09,2,0
2026-02-20,7649.T,3473.4,-4.75,45.1,1.71,31.79,1.0,4,-11.35,-66.85,0.11,5.84,24.67,2,1
2023-05-26,7701.T,4220.7,1.73,61.39,1.02,13.42,1.02,4,-2.8,35.79,0.46,8.02,11.48,2,1
2023-06-09,7701.T,4316.0,2.08,50.7,2.37,27.09,1.02,4,-4.41,52.99,1.93,9.79,16.88,2,1
2023-06-23,7701.T,4220.7,-2.03,41.5,0.96,20.21,1.02,4,-18.58,-49.78,0.45,6.03,19.08,2,1
2023-07-07,7701.T,4192.7,-2.89,31.39,0.89,17.9,1.02,4,-18.0,-79.44,-0.62,0.38,17.44,1,0
2023-07-24,7701.T,4218.7,-0.65,39.3,0.66,20.21,0.99,0,-0.96,-17.83,0.71,-0.25,16.61,1,0
2023-08-07,7701.T,4091.5,-1.87,40.8,2.31,26.79,0.98,0,-13.43,-47.09,-0.0,-0.41,16.05,1,0
2023-08-22,7701.T,3993.2,-2.72,39.91,0.81,14.91,0.98,1,-9.61,-63.86,1.03,-2.58,15.27,1,1
2023-09-05,7701.T,4174.4,2.49,66.26,0.76,9.91,0.98,1,22.36,71.77,0.12,2.43,14.63,1,0
2023-09-20,7701.T,3977.8,-1.82,36.55,0.99,20.82,0.99,2,-9.41,-49.56,-0.1,3.66,14.97,2,0
2023-10-04,7701.T,3751.5,-5.87,23.07,1.22,13.28,0.99,2,-17.74,-92.82,-0.31,-7.6,15.99,0,0
2023-10-19,7701.T,3599.3,-6.13,30.24,0.94,26.64,0.97,3,-13.87,-94.9,-1.14,-4.82,21.7,0,0
2023-11-02,7701.T,3568.3,-2.35,41.63,0.99,27.99,0.95,3,4.97,-28.98,1.05,4.66,22.11,2,1
2023-11-17,7701.T,3700.2,2.52,62.91,0.57,34.23,0.96,4,23.65,42.76,0.18,6.86,19.99,2,1
2023-12-04,7701.T,3706.0,1.24,59.22,0.73,11.86,0.99,0,5.73,22.0,0.42,4.01,15.23,2,1
2023-12-18,7701.T,3773.8,1.33,60.96,0.92,19.19,1.01,0,2.98,53.36,0.85,-2.46,15.19,1,1
2024-01-04,7701.T,3865.9,2.36,61.73,1.21,9.54,1.02,3,2.79,85.42,-1.07,0.17,17.93,1,1
2024-01-19,7701.T,3998.7,2.71,67.01,0.63,22.65,1.02,4,4.2,43.9,1.33,9.78,15.54,2,0
2024-02-02,7701.T,3984.2,0.28,35.52,1.23,13.93,1.03,4,-17.01,5.9,1.72,8.62,15.32,2,0
2024-02-19,7701.T,3710.8,-5.25,29.11,0.66,32.99,1.01,0,-28.65,-71.28,-0.39,6.97,16.41,2,1
2024-03-05,7701.T,3991.9,3.6,76.74,0.65,14.04,0.99,1,32.83,54.38,0.15,10.9,16.0,2,1
2024-03-19,7701.T,4295.4,8.93,75.87,0.98,30.01,1.0,1,27.7,93.33,0.05,3.99,17.18,2,0
2024-04-03,7701.T,4032.0,-1.97,49.44,0.89,18.26,1.03,2,-27.86,-36.48,-1.39,-1.61,18.44,1,1
2024-04-17,7701.T,4118.0,-0.12,51.47,1.22,12.9,1.03,2,-3.36,-2.54,1.26,-5.1,17.57,0,0
2024-05-02,7701.T,4219.7,3.21,66.02,0.66,24.26,1.0,3,14.51,105.2,-0.0,-3.08,21.12,0,1
2024-05-20,7701.T,4252.0,1.77,62.17,0.8,24.51,1.01,0,0.98,36.35,-0.87,2.92,19.56,1,0
2024-06-03,7701.T,4001.7,-4.38,25.18,0.89,19.61,1.01,0,-34.44,-84.68,1.18,1.8,15.07,1,0
2024-06-17,7701.T,3828.7,-5.93,21.02,0.6,14.71,0.99,0,-18.13,-82.25,-1.28,-2.48,14.04,1,1
2024-07-01,7701.T,3937.2,-0.03,50.82,1.02,7.43,0.97,0,15.59,-0.85,1.12,1.82,11.99,1,1
2024-07-16,7701.T,4160.1,4.36,82.07,0.97,14.15,0.98,1,26.87,69.35,0.72,8.33,14.75,2,0
2024-07-30,7701.T,4297.9,4.4,63.75,1.22,25.06,1.02,1,10.42,78.77,0.05,-2.79,22.56,1,0
2024-08-14,7701.T,4410.3,4.97,59.84,0.89,76.18,1.03,2,20.77,78.25,0.64,-11.71,66.48,0,1
2024-08-28,7701.T,4772.0,8.67,89.71,0.55,21.63,1.04,2,32.0,70.24,0.72,-0.4,66.81,1,0
2024-09-11,7701.T,4427.9,-2.94,29.79,0.83,27.58,1.05,2,-46.77,-38.85,0.0,-2.26,24.18,1,1
2024-09-27,7701.T,4813.2,4.31,70.27,1.24,19.81,1.04,4,20.25,76.33,-0.27,3.8,27.16,2,0
2024-10-11,7701.T,4771.0,2.89,64.0,0.69,28.84,1.02,4,5.02,45.59,-0.65,11.19,30.16,2,0
2024-10-28,7701.T,4435.9,-4.68,17.88,0.72,16.63,1.01,0,-42.16,-73.85,-0.87,-3.07,26.04,0,1
2024-11-12,7701.T,4508.6,-1.53,53.75,0.83,22.75,1.0,1,10.42,-24.41,0.02,-0.58,19.19,1,0
2024-11-26,7701.T,4227.6,-3.73,26.68,0.56,26.5,0.97,1,-16.38,-59.07,0.09,-0.42,18.29,1,1
2024-12-10,7701.T,4335.7,0.95,63.98,1.22,20.32,0.96,1,22.16,13.27,0.6,-0.02,13.89,1,1
2024-12-24,7701.T,4358.3,1.83,62.46,0.37,24.75,0.98,1,15.0,37.47,0.29,1.55,12.22,1,0
2025-01-14,7701.T,4210.9,-2.9,31.88,1.0,13.51,1.0,1,-16.85,-73.21,-0.51,-2.27,16.96,1,1
2025-01-28,7701.T,4438.8,2.5,57.72,0.97,14.12,1.01,1,17.36,76.36,0.0,-0.05,18.04,1,0
2025-02-12,7701.T,4048.7,-5.1,28.23,1.15,22.92,0.99,2,-35.76,-85.03,0.85,1.27,15.14,1,0
2025-02-27,7701.T,3877.7,-5.77,26.36,0.65,16.08,0.97,3,-10.29,-52.43,0.0,-1.95,14.43,1,1
2025-03-13,7701.T,3878.7,-1.37,55.33,0.8,21.34,0.95,3,16.92,-34.56,-0.2,-5.58,17.47,0,0
2025-03-28,7701.T,3837.0,-1.26,48.34,1.0,17.65,0.96,4,5.34,-62.7,-0.15,-2.97,18.3,1,0
2025-04-11,7701.T,3519.4,-6.23,34.1,0.97,50.36,0.97,4,-17.68,-64.81,-2.7,-8.71,56.52,0,1
2025-04-25,7701.T,3633.5,0.09,65.34,0.72,18.77,0.96,4,22.41,1.28,0.44,-3.81,57.77,0,0
2025-05-14,7701.T,3436.0,-4.09,32.36,1.41,24.52,0.96,2,-3.34,-82.75,-0.81,13.53,13.92,2,0
